law_name,url
תקנות הגנת הצומח (מניעת מחלת הטריסטזה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%9E%D7%A0%D7%99%D7%A2%D7%AA_%D7%9E%D7%97%D7%9C%D7%AA_%D7%94%D7%98%D7%A8%D7%99%D7%A1%D7%98%D7%96%D7%94)
תקנות הגנת הצומח (ניקוי מכלים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A0%D7%99%D7%A7%D7%95%D7%99_%D7%9E%D7%9B%D7%9C%D7%99%D7%9D)
תקנות הגנת הצומח (נקיון מכלי אבוקדו ורכב הובלה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A0%D7%A7%D7%99%D7%95%D7%9F_%D7%9E%D7%9B%D7%9C%D7%99_%D7%90%D7%91%D7%95%D7%A7%D7%93%D7%95_%D7%95%D7%A8%D7%9B%D7%91_%D7%94%D7%95%D7%91%D7%9C%D7%94)
תקנות הגנת הצומח (סדרי דין בפני ועדת ערר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A1%D7%93%D7%A8%D7%99_%D7%93%D7%99%D7%9F_%D7%91%D7%A4%D7%A0%D7%99_%D7%95%D7%A2%D7%93%D7%AA_%D7%A2%D7%A8%D7%A8)
תקנות הגנת הצומח (קיום הוראות תווית אריזה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A7%D7%99%D7%95%D7%9D_%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%AA%D7%95%D7%95%D7%99%D7%AA_%D7%90%D7%A8%D7%99%D7%96%D7%94)
תקנות הגנת הצומח (שימוש באלפא כלורלוז),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%90%D7%9C%D7%A4%D7%90_%D7%9B%D7%9C%D7%95%D7%A8%D7%9C%D7%95%D7%96)
"תקנות הגנת הצומח (שימוש באנדרין, אלדרין ודיאלדרין)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%90%D7%A0%D7%93%D7%A8%D7%99%D7%9F,_%D7%90%D7%9C%D7%93%D7%A8%D7%99%D7%9F_%D7%95%D7%93%D7%99%D7%90%D7%9C%D7%93%D7%A8%D7%99%D7%9F)"
תקנות הגנת הצומח (שימוש בפלואורואצטאמיד),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%A4%D7%9C%D7%95%D7%90%D7%95%D7%A8%D7%95%D7%90%D7%A6%D7%98%D7%90%D7%9E%D7%99%D7%93)
תקנות הגנת הצומח (שימוש בפרתיון),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%A4%D7%A8%D7%AA%D7%99%D7%95%D7%9F)
תקנות הגנת הצומח (שימוש בקוטלי עשבים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%A7%D7%95%D7%98%D7%9C%D7%99_%D7%A2%D7%A9%D7%91%D7%99%D7%9D)
"תקנות הגנת הצומח (שימוש בתכשירים נובאקרון, אזודרין, סיאולן ומטאציל)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%91%D7%AA%D7%9B%D7%A9%D7%99%D7%A8%D7%99%D7%9D_%D7%A0%D7%95%D7%91%D7%90%D7%A7%D7%A8%D7%95%D7%9F,_%D7%90%D7%96%D7%95%D7%93%D7%A8%D7%99%D7%9F,_%D7%A1%D7%99%D7%90%D7%95%D7%9C%D7%9F_%D7%95%D7%9E%D7%98%D7%90%D7%A6%D7%99%D7%9C)"
תקנות הגנת הצומח (שימוש והחזקה של אלדיקרב-טמיק),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%A9%D7%99%D7%9E%D7%95%D7%A9_%D7%95%D7%94%D7%97%D7%96%D7%A7%D7%94_%D7%A9%D7%9C_%D7%90%D7%9C%D7%93%D7%99%D7%A7%D7%A8%D7%91-%D7%98%D7%9E%D7%99%D7%A7)
תקנות הגנת הצומח (תכנית הדברה ודרישת תשלום),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97_(%D7%AA%D7%9B%D7%A0%D7%99%D7%AA_%D7%94%D7%93%D7%91%D7%A8%D7%94_%D7%95%D7%93%D7%A8%D7%99%D7%A9%D7%AA_%D7%AA%D7%A9%D7%9C%D7%95%D7%9D)
"תקנות העבירות המינהליות (קנס מינהלי – הגנת הצומח, זרעים ופיקוח על יצוא הצמח ומוצריו)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99%D7%95%D7%AA_(%D7%A7%D7%A0%D7%A1_%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99_%E2%80%93_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%95%D7%9E%D7%97,_%D7%96%D7%A8%D7%A2%D7%99%D7%9D_%D7%95%D7%A4%D7%99%D7%A7%D7%95%D7%97_%D7%A2%D7%9C_%D7%99%D7%A6%D7%95%D7%90_%D7%94%D7%A6%D7%9E%D7%97_%D7%95%D7%9E%D7%95%D7%A6%D7%A8%D7%99%D7%95)"
חוק הגנת הצרכן,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F
תקנות הגנת הצרכן (אופן פרסום בדבר הטלת עיצום כספי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%90%D7%95%D7%A4%D7%9F_%D7%A4%D7%A8%D7%A1%D7%95%D7%9D_%D7%91%D7%93%D7%91%D7%A8_%D7%94%D7%98%D7%9C%D7%AA_%D7%A2%D7%99%D7%A6%D7%95%D7%9D_%D7%9B%D7%A1%D7%A4%D7%99)
תקנות הגנת הצרכן (האותיות בחוזה אחיד ובתנאי הכלול במידע אחר המיועד לצרכן),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%94%D7%90%D7%95%D7%AA%D7%99%D7%95%D7%AA_%D7%91%D7%97%D7%95%D7%96%D7%94_%D7%90%D7%97%D7%99%D7%93_%D7%95%D7%91%D7%AA%D7%A0%D7%90%D7%99_%D7%94%D7%9B%D7%9C%D7%95%D7%9C_%D7%91%D7%9E%D7%99%D7%93%D7%A2_%D7%90%D7%97%D7%A8_%D7%94%D7%9E%D7%99%D7%95%D7%A2%D7%93_%D7%9C%D7%A6%D7%A8%D7%9B%D7%9F)
תקנות הגנת הצרכן (אחריות ושירות לאחר מכירה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%95%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%90%D7%97%D7%A8_%D7%9E%D7%9B%D7%99%D7%A8%D7%94)
תקנות הגנת הצרכן (אחריות ושירות לאחר מכירה) (מחמם מים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%95%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%90%D7%97%D7%A8_%D7%9E%D7%9B%D7%99%D7%A8%D7%94)_(%D7%9E%D7%97%D7%9E%D7%9D_%D7%9E%D7%99%D7%9D)
בתקנות הגנת הצרכן (אחריות ושירות לאחר מכירה) (התאמות לפי תקנות הגנת הצרכן (אחריות ושירות לאחר מכירה) (מחמם מים)),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA_%D7%95%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%90%D7%97%D7%A8_%D7%9E%D7%9B%D7%99%D7%A8%D7%94)/%D7%9E%D7%97%D7%9E%D7%9D_%D7%9E%D7%99%D7%9D
תקנות הגנת הצרכן (ביטול עסקה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%91%D7%99%D7%98%D7%95%D7%9C_%D7%A2%D7%A1%D7%A7%D7%94)
תקנות הגנת הצרכן (גילוי פרט מהותי לגבי אספקת נכס או שירות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%A4%D7%A8%D7%98_%D7%9E%D7%94%D7%95%D7%AA%D7%99_%D7%9C%D7%92%D7%91%D7%99_%D7%90%D7%A1%D7%A4%D7%A7%D7%AA_%D7%A0%D7%9B%D7%A1_%D7%90%D7%95_%D7%A9%D7%99%D7%A8%D7%95%D7%AA)
"תקנות הגנת הצרכן (גילוי פרט מהותי לגבי יהלומים, אבני חן, פנינים ומוצרי זהב)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%A4%D7%A8%D7%98_%D7%9E%D7%94%D7%95%D7%AA%D7%99_%D7%9C%D7%92%D7%91%D7%99_%D7%99%D7%94%D7%9C%D7%95%D7%9E%D7%99%D7%9D,_%D7%90%D7%91%D7%A0%D7%99_%D7%97%D7%9F,_%D7%A4%D7%A0%D7%99%D7%A0%D7%99%D7%9D_%D7%95%D7%9E%D7%95%D7%A6%D7%A8%D7%99_%D7%96%D7%94%D7%91)"
תקנות הגנת הצרכן (גילוי פרט מהותי לגבי נכס בידי נותן שירות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%A4%D7%A8%D7%98_%D7%9E%D7%94%D7%95%D7%AA%D7%99_%D7%9C%D7%92%D7%91%D7%99_%D7%A0%D7%9B%D7%A1_%D7%91%D7%99%D7%93%D7%99_%D7%A0%D7%95%D7%AA%D7%9F_%D7%A9%D7%99%D7%A8%D7%95%D7%AA)
תקנות הגנת הצרכן (גילוי פרט מהותי לגבי שירות משלוח טובין),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%A4%D7%A8%D7%98_%D7%9E%D7%94%D7%95%D7%AA%D7%99_%D7%9C%D7%92%D7%91%D7%99_%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%9E%D7%A9%D7%9C%D7%95%D7%97_%D7%98%D7%95%D7%91%D7%99%D7%9F)
תקנות הגנת הצרכן (הפחתה של סכומי העיצום הכספי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%94%D7%A4%D7%97%D7%AA%D7%94_%D7%A9%D7%9C_%D7%A1%D7%9B%D7%95%D7%9E%D7%99_%D7%94%D7%A2%D7%99%D7%A6%D7%95%D7%9D_%D7%94%D7%9B%D7%A1%D7%A4%D7%99)
תקנות הגנת הצרכן (הצגת מודעה בדבר מדיניות החזרת טובין),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%94%D7%A6%D7%92%D7%AA_%D7%9E%D7%95%D7%93%D7%A2%D7%94_%D7%91%D7%93%D7%91%D7%A8_%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA_%D7%94%D7%97%D7%96%D7%A8%D7%AA_%D7%98%D7%95%D7%91%D7%99%D7%9F)
תקנות הגנת הצרכן (הצגת מחירי שירותים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%94%D7%A6%D7%92%D7%AA_%D7%9E%D7%97%D7%99%D7%A8%D7%99_%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99%D7%9D)
תקנות הגנת הצרכן (חובת גילוי וחשיפה נאותה של מצרך מזון בפיקוח),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%97%D7%95%D7%91%D7%AA_%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%95%D7%97%D7%A9%D7%99%D7%A4%D7%94_%D7%A0%D7%90%D7%95%D7%AA%D7%94_%D7%A9%D7%9C_%D7%9E%D7%A6%D7%A8%D7%9A_%D7%9E%D7%96%D7%95%D7%9F_%D7%91%D7%A4%D7%99%D7%A7%D7%95%D7%97)
תקנות הגנת הצרכן (חובת גילוי משקל של מוצר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%97%D7%95%D7%91%D7%AA_%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%9E%D7%A9%D7%A7%D7%9C_%D7%A9%D7%9C_%D7%9E%D7%95%D7%A6%D7%A8)
תקנות הגנת הצרכן (חובת גילוי פרטים במכירת קרקע שאינה זמינה לבנייה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%97%D7%95%D7%91%D7%AA_%D7%92%D7%99%D7%9C%D7%95%D7%99_%D7%A4%D7%A8%D7%98%D7%99%D7%9D_%D7%91%D7%9E%D7%9B%D7%99%D7%A8%D7%AA_%D7%A7%D7%A8%D7%A7%D7%A2_%D7%A9%D7%90%D7%99%D7%A0%D7%94_%D7%96%D7%9E%D7%99%D7%A0%D7%94_%D7%9C%D7%91%D7%A0%D7%99%D7%99%D7%94)
תקנות הגנת הצרכן (חישוב שיעור ריבית שנתי),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%97%D7%99%D7%A9%D7%95%D7%91_%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%A8%D7%99%D7%91%D7%99%D7%AA_%D7%A9%D7%A0%D7%AA%D7%99)
תקנות הגנת הצרכן (כללים בדבר הצגת מחיר של שירותי מלונאות לתייר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%91%D7%93%D7%91%D7%A8_%D7%94%D7%A6%D7%92%D7%AA_%D7%9E%D7%97%D7%99%D7%A8_%D7%A9%D7%9C_%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99_%D7%9E%D7%9C%D7%95%D7%A0%D7%90%D7%95%D7%AA_%D7%9C%D7%AA%D7%99%D7%99%D7%A8)
תקנות הגנת הצרכן (כללים שונים לפרסום מחירי נכסים ושירותים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9B%D7%9C%D7%9C%D7%99%D7%9D_%D7%A9%D7%95%D7%A0%D7%99%D7%9D_%D7%9C%D7%A4%D7%A8%D7%A1%D7%95%D7%9D_%D7%9E%D7%97%D7%99%D7%A8%D7%99_%D7%A0%D7%9B%D7%A1%D7%99%D7%9D_%D7%95%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99%D7%9D)
תקנות הגנת הצרכן (מאגר להגבלת פניות שיווקיות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%90%D7%92%D7%A8_%D7%9C%D7%94%D7%92%D7%91%D7%9C%D7%AA_%D7%A4%D7%A0%D7%99%D7%95%D7%AA_%D7%A9%D7%99%D7%95%D7%95%D7%A7%D7%99%D7%95%D7%AA)
תקנות הגנת הצרכן (מדבקת אחריות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%93%D7%91%D7%A7%D7%AA_%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA)
תקנות הגנת הצרכן (מחיר ליחידת מידה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%97%D7%99%D7%A8_%D7%9C%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%9E%D7%99%D7%93%D7%94)
תקנות הגנת הצרכן (מידע בדבר קרינה בלתי מייננת מטלפון נייד),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%99%D7%93%D7%A2_%D7%91%D7%93%D7%91%D7%A8_%D7%A7%D7%A8%D7%99%D7%A0%D7%94_%D7%91%D7%9C%D7%AA%D7%99_%D7%9E%D7%99%D7%99%D7%A0%D7%A0%D7%AA_%D7%9E%D7%98%D7%9C%D7%A4%D7%95%D7%9F_%D7%A0%D7%99%D7%99%D7%93)
"תקנות הגנת הצרכן (מכירות באשראי, מכירה מיוחדת ועסקה ברוכלות)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%9B%D7%99%D7%A8%D7%95%D7%AA_%D7%91%D7%90%D7%A9%D7%A8%D7%90%D7%99,_%D7%9E%D7%9B%D7%99%D7%A8%D7%94_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%AA_%D7%95%D7%A2%D7%A1%D7%A7%D7%94_%D7%91%D7%A8%D7%95%D7%9B%D7%9C%D7%95%D7%AA)"
תקנות הגנת הצרכן (מתן שירות טלפוני),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%9E%D7%AA%D7%9F_%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%98%D7%9C%D7%A4%D7%95%D7%A0%D7%99)
תקנות הגנת הצרכן (סייג לתחולת סעיף 18א(ג)(1א) לחוק),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A1%D7%99%D7%99%D7%92_%D7%9C%D7%AA%D7%97%D7%95%D7%9C%D7%AA_%D7%A1%D7%A2%D7%99%D7%A3_18%D7%90(%D7%92)(1%D7%90)_%D7%9C%D7%97%D7%95%D7%A7)
תקנות הגנת הצרכן (עילות לביטול מכר) (חלקי חילוף),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A2%D7%99%D7%9C%D7%95%D7%AA_%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%9C_%D7%9E%D7%9B%D7%A8)_(%D7%97%D7%9C%D7%A7%D7%99_%D7%97%D7%99%D7%9C%D7%95%D7%A3)
תקנות הגנת הצרכן (עריכת חוזה בכתב ופרטים שרוכל חייב למסור לצרכן),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A2%D7%A8%D7%99%D7%9B%D7%AA_%D7%97%D7%95%D7%96%D7%94_%D7%91%D7%9B%D7%AA%D7%91_%D7%95%D7%A4%D7%A8%D7%98%D7%99%D7%9D_%D7%A9%D7%A8%D7%95%D7%9B%D7%9C_%D7%97%D7%99%D7%99%D7%91_%D7%9C%D7%9E%D7%A1%D7%95%D7%A8_%D7%9C%D7%A6%D7%A8%D7%9B%D7%9F)
תקנות הגנת הצרכן (פרטי חוזה הלוואה שאינה הלוואה בנקאית),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A4%D7%A8%D7%98%D7%99_%D7%97%D7%95%D7%96%D7%94_%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94_%D7%A9%D7%90%D7%99%D7%A0%D7%94_%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94_%D7%91%D7%A0%D7%A7%D7%90%D7%99%D7%AA)
תקנות הגנת הצרכן (פרסומת ודרכי שיווק המכוונים לקטינים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A4%D7%A8%D7%A1%D7%95%D7%9E%D7%AA_%D7%95%D7%93%D7%A8%D7%9B%D7%99_%D7%A9%D7%99%D7%95%D7%95%D7%A7_%D7%94%D7%9E%D7%9B%D7%95%D7%95%D7%A0%D7%99%D7%9D_%D7%9C%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D)
צו הגנת הצרכן (סימון ואריזה של מוצרי מזון),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A1%D7%99%D7%9E%D7%95%D7%9F_%D7%95%D7%90%D7%A8%D7%99%D7%96%D7%94_%D7%A9%D7%9C_%D7%9E%D7%95%D7%A6%D7%A8%D7%99_%D7%9E%D7%96%D7%95%D7%9F)
צו הגנת הצרכן (סימון טובין),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A6%D7%A8%D7%9B%D7%9F_(%D7%A1%D7%99%D7%9E%D7%95%D7%9F_%D7%98%D7%95%D7%91%D7%99%D7%9F)
תקנות העבירות המינהליות (קנס מינהלי – חיקוקי צרכנות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99%D7%95%D7%AA_(%D7%A7%D7%A0%D7%A1_%D7%9E%D7%99%D7%A0%D7%94%D7%9C%D7%99_%E2%80%93_%D7%97%D7%99%D7%A7%D7%95%D7%A7%D7%99_%D7%A6%D7%A8%D7%9B%D7%A0%D7%95%D7%AA)
חוק להגנת רכוש מופקד,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%9C%D7%94%D7%92%D7%A0%D7%AA_%D7%A8%D7%9B%D7%95%D7%A9_%D7%9E%D7%95%D7%A4%D7%A7%D7%93
חוק הגנת השכר,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A9%D7%9B%D7%A8
תקנות הגנת השכר (דרכים מיוחדות למסירת תלושי שכר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%92%D7%A0%D7%AA_%D7%94%D7%A9%D7%9B%D7%A8_(%D7%93%D7%A8%D7%9B%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%95%D7%AA_%D7%9C%D7%9E%D7%A1%D7%99%D7%A8%D7%AA_%D7%AA%D7%9C%D7%95%D7%A9%D7%99_%D7%A9%D7%9B%D7%A8)
